"num_collec","id_echouage","id_mammifere","code_exam","code_capt","info_etat","date_obs","date_echou","localisation","esp_id","code_sexe","long_cm","age_age_mini","age_age","age_age_maxi","prec_long","lb_nom","prelevement_dispo","protocole","com_nom","com_coord_lat","com_coord_long","latitude","longitude","dept_code","code_zone","annee","classe","age_classe","trust"
"10501004",9146,12251,1,"0","M PU",2005-01-23,"NULL","600 M SUD ECOLE DE VOILE",31,2,195,3,2.8,2,"Précise","Delphinus delphis","0","NULL","BOURCEFRANC-LE-CHAPUS",45.84163,-1.15339,"NULL","NULL","17","A",2005,"180-199","2-3",NA
"10502007",9212,12322,2,"40","M FR",2005-02-15,"2005-02-14","NULL",31,2,191,5,4.9,4,"NULL","Delphinus delphis","0","NULL","HOURTIN",45.18286,-1.17922,"NULL","NULL","33","A",2005,"180-199","4-5",NA
"10502009",9215,12325,1,"40","M FR",2005-02-15,"2005-02-14","PLAGE NORD",31,1,193,6,5.8,5,"Précise","Delphinus delphis","0","NULL","LACANAU",44.98592,-1.19751,"NULL","NULL","33","A",2005,"180-199","5-6",NA
"10502011",9211,12321,1,"40","M FR",2005-02-15,"2005-02-14","PLAGE SUD",31,2,204,11,11,11,"Précise","Delphinus delphis","0","NULL","CARCANS",45.0802,-1.19073,"NULL","NULL","33","A",2005,"200-219","11-12",NA
"10503013",9264,12377,1,"0","M FR",2005-03-05,"2005-03-05","GOISIL",31,2,198,10,10.1,11,"Précise","Delphinus delphis","0","NULL","LA COUARDE-SUR-MER",46.19691,-1.43451,"46.21","-1.4443","17","A",2005,"180-199","10-11",NA
"10503015",9293,12410,2,"0","M FR",2005-03-13,"2005-03-13","PORT DU PAVE",31,2,197,10,9.3,9,"Précise","Delphinus delphis","0","NULL","CHARRON",46.29128,-1.12508,"NULL","NULL","17","A",2005,"180-199","9-10",NA
"10601001",9787,12942,2,"0","M PU",2006-01-08,"2006-01-08","LE TANCHET",31,1,113,NA,0.1,NA,"Précise","Delphinus delphis","0","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2006,"100-119","0-1",NA
"10601010",9826,12984,1,"40","M FR",2006-01-23,"2006-01-20","ENTRE LA PEGE ET LES MOUETTES",31,1,198,9,9.5,10,"Précise","Delphinus delphis","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2006,"180-199","9-10",NA
"10601011",9827,12985,1,"40","M FR",2006-01-23,"2006-01-22","SION",31,1,208,16,15.3,15,"Précise","Delphinus delphis","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2006,"200-219","15-16",NA
"10602019",9919,13115,1,"30","M PU",2006-02-21,"2006-02-20","NULL",31,2,200,17,17,17,"Précise","Delphinus delphis","0","NULL","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2006,"200-219","17-18",NA
"10602020",9943,13150,1,"40","M PU",2006-02-22,"2006-02-21","NULL",31,2,218,NA,10.4,NA,"Précise","Delphinus delphis","0","NULL","VIELLE-SAINT-GIRONS",43.94476,-1.36288,"NULL","NULL","40","A",2006,"200-219","10-11",NA
"10603032",10128,13438,1,"30","M PU",2006-03-31,"2006-03-31","CHEF DE BAIE",31,2,159,2,2.5,3,"Précise","Delphinus delphis","0","NULL","LA ROCHELLE",46.15659,-1.17429,"NULL","NULL","17","A",2006,"140-159","2-3",NA
"10610057",10441,13766,1,"30","M FR",2006-10-27,"2006-10-26","PAS DU BOUTILLON",31,1,191,NA,4.9,NA,"Précise","Delphinus delphis","0","NULL","LA COUARDE-SUR-MER",46.19691,-1.43451,"NULL","NULL","17","A",2006,"180-199","4-5",NA
"10612111",9812,12968,1,"30","M",2006-01-19,"2006-01-19","PLAGE DE LA FOSSE",31,2,185,NA,2.1,NA,"Précise","Delphinus delphis","1","2","BARBATRE",46.93028,-2.17158,"46.9189","-2.1689","85","A",2006,"180-199","2-3",NA
"10701004",10555,13882,2,"0","M FR",2007-01-09,"NULL","ENTRE ARGUIN ET LE PYLA",31,1,223,NA,7.9,NA,"Précise","Delphinus delphis","0","NULL","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2007,"220-239","7-8",NA
"10703019",10790,14151,2,"0","M FR",2007-03-06,"2007-03-03","NULL",31,2,157,NA,0.2,NA,"Précise","Delphinus delphis","0","NULL","LA TRANCHE-SUR-MER",46.34606,-1.46728,"NULL","NULL","85","A",2007,"140-159","0-1",NA
"10707034",11025,14392,2,"0","M FR",2007-07-25,"2007-07-24","DIRECTION PHARE DE CHAUVEAU",31,1,194,NA,7,NA,"NULL","Delphinus delphis","0","NULL","RIVEDOUX-PLAGE",46.15722,-1.27789,"NULL","NULL","17","A",2007,"180-199","7-8",NA
"10801001",11283,14653,1,"40","M FR",2008-01-15,"2008-01-15","LES GOLLANDIERES",31,2,193,NA,6,NA,"Précise","Delphinus delphis","1","NULL","LE BOIS-PLAGE-EN-RE",46.17317,-1.38178,"NULL","NULL","17","A",2008,"180-199","6-7",NA
"10801004",11295,14666,1,"30","M PU",2008-01-17,"2008-01-16","BOISVINET",31,2,176,NA,2,NA,"Précise","Delphinus delphis","1","NULL","SAINT-GILLES-CROIX-DE-VIE",46.69114,-1.934,"NULL","NULL","85","A",2008,"160-179","2-3",NA
"10803019",11521,14913,1,"30","M TP",2008-03-11,"NULL","BAIE D'YVES",31,3,192,NA,9.9,NA,"Approximative","Delphinus delphis","1","NULL","YVES",46.03612,-1.05948,"NULL","NULL","17","A",2008,"180-199","9-10",NA
"10803025",11551,14986,1,"40","M FR",2008-03-13,"NULL","MONTALIVET",31,2,196,NA,8.7,NA,"Précise","Delphinus delphis","1","NULL","VENDAYS-MONTALIVET",45.33534,-1.1552,"NULL","NULL","33","A",2008,"180-199","8-9",NA
"10804075",11682,15139,1,"40","M FR",2008-04-15,"NULL","GRANDE PLAGE",31,1,201,NA,10.9,NA,"Précise","Delphinus delphis","0","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2008,"200-219","10-11",NA
"10805081",11719,15177,2,"0","M FR",2008-05-01,"2008-05-01","NULL",31,1,190,NA,4.6,NA,"Précise","Delphinus delphis","1","NULL","RIVEDOUX-PLAGE",46.15722,-1.27789,"NULL","NULL","17","A",2008,"180-199","4-5",NA
"10901001",12077,15541,2,"30","M FR",2009-01-19,"NULL","LA GRANDE PLAGE",31,1,210,NA,9.2,NA,"Précise","Delphinus delphis","1","NULL","JARD-SUR-MER",46.41741,-1.60616,"NULL","NULL","85","A",2009,"200-219","9-10",NA
"10901007",12089,15553,2,"30","M FR",2009-01-20,"NULL","PLAGE DES DEMOISELLES",31,1,214,NA,10.1,NA,"Précise","Delphinus delphis","1","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2009,"200-219","10-11",NA
"10901011",12100,15564,1,"30","M PU",2009-01-22,"NULL","BVD DE LA PLAGE",31,1,218,NA,10,NA,"Précise","Delphinus delphis","1","NULL","LE GRAND-VILLAGE-PLAGE",45.86243,-1.25806,"NULL","NULL","17","A",2009,"200-219","10-11",NA
"10901014",12099,15563,2,"30","M PU",2009-01-22,"NULL","POINTE ESPAGNOLE",31,2,166,NA,0.5,NA,"Précise","Delphinus delphis","1","NULL","LA TREMBLADE",45.79167,-1.23428,"NULL","NULL","17","A",2009,"160-179","0-1",NA
"10901029",12125,15598,2,"30","M FR",2009-01-23,"NULL","PLAGE DE LA PARACOU",31,3,191,NA,5,NA,"Précise","Delphinus delphis","1","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2009,"180-199","5-6",NA
"10904102",12482,15996,2,"30","M FR",2009-04-28,"NULL","DUNE 1",31,2,192,NA,6,NA,"Précise","Delphinus delphis","1","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2009,"180-199","6-7",NA
"10907117",12623,16144,1,"30","M FR",2009-07-24,"NULL","SAUVETERRE",31,1,162,NA,1.3,NA,"Précise","Delphinus delphis","1","NULL","OLONNE-SUR-MER",46.54852,-1.82203,"NULL","NULL","85","A",2009,"160-179","1-2",NA
"11002021",12967,16511,2,"30","M FR",2010-02-25,"NULL","NULL",31,2,181,NA,6,NA,"Précise","Delphinus delphis","1","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2010,"180-199","6-7",NA
"11004027",12926,16469,2,"0","M FR",2010-04-01,"NULL","PASSE DE L'ILEAU",31,1,210,6.5,7,7.5,"Précise","Delphinus delphis","0","NULL","SAINT-PIERRE-D'OLERON",45.92233,-1.33204,"NULL","NULL","17","A",2010,"200-219","7-8",NA
"11006040",13065,16614,2,"0","M PU",2010-06-09,"NULL","PLAGE DU TREUIL",31,1,193,NA,3.1,NA,"Précise","Delphinus delphis","1","3","DOLUS-D'OLERON",45.89531,-1.28015,"NULL","NULL","17","A",2010,"180-199","3-4",NA
"11101006",13364,16922,1,"40","M PU",2011-01-17,"NULL","PLAGE D'OUDDEES",31,1,NA,NA,7.8,NA,"NULL","Delphinus delphis","1","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2011,"inconnue","7-8",NA
"11102021",13515,17133,2,"30","M PU",2011-02-23,"NULL","CONTIS",31,2,179,NA,2.4,NA,"Précise","Delphinus delphis","1","2","SAINT-JULIEN-EN-BORN",44.08615,-1.32781,"NULL","NULL","40","A",2011,"160-179","2-3",NA
"11102024",13509,17124,2,"30","M FR",2011-02-23,"NULL","CAP DE L'HOMY",31,2,212,NA,10.2,NA,"Précise","Delphinus delphis","1","2","LIT-ET-MIXE",44.029,-1.34042,"NULL","NULL","40","A",2011,"200-219","10-11",NA
"11102025",13507,17122,2,"0","M",2011-02-23,"NULL","CAP DE L'HOMY",31,2,NA,NA,1.1,NA,"NULL","Delphinus delphis","1","NULL","LIT-ET-MIXE",44.029,-1.34042,"NULL","NULL","40","A",2011,"inconnue","1-2",NA
"11111086",13416,16979,2,"30","M FR",2011-02-06,"NULL","JETEE DE BELISAIRE",31,1,191,NA,4,NA,"Précise","Delphinus delphis","1","3","LEGE-CAP-FERRET",44.72561,-1.24422,"NULL","NULL","33","A",2011,"180-199","4-5",NA
"11112096",14183,17863,2,"30","M FR",2011-12-24,"NULL","PLAGE CENTRALE",31,2,188,8.5,9,9.5,"Précise","Delphinus delphis","1","NULL","LACANAU",44.98592,-1.19751,"45","-1.2","33","A",2011,"180-199","9-10",NA
"11201004",14337,18051,1,"30","M FR",2012-01-25,"2012-01-23","LA LAGURE",31,2,178,NA,3.6,NA,"Précise","Delphinus delphis","1","3","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2012,"160-179","3-4",NA
"11201005",14336,18050,1,"30","M PU",2012-01-25,"2012-01-21","NORD GALLEUNEYS",31,2,196,NA,6.8,NA,"Précise","Delphinus delphis","1","2","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2012,"180-199","6-7",NA
"11203044",14601,18434,2,"0","M FR",2012-03-20,"2012-03-19","LA POINTE",31,2,198.5,NA,9.8,NA,"Précise","Delphinus delphis","1","3","CAPBRETON",43.63438,-1.44648,"NULL","NULL","40","A",2012,"180-199","9-10",NA
"11205051",14792,18660,1,"0","M PU",2012-05-09,"2012-05-07","PLAGE DE SION",31,2,129,NA,0.1,NA,"Précise","Delphinus delphis","1","3","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2012,"120-139","0-1",NA
"11212101",15213,19089,1,"40","M FR",2012-12-28,"2012-12-28","SUD CHM",31,1,213,NA,7.6,NA,"Précise","Delphinus delphis","1","NULL","VENDAYS-MONTALIVET",45.33534,-1.1552,"NULL","NULL","33","A",2012,"200-219","7-8",NA
"11212266",14776,18643,1,"0","M FR",2012-05-02,"2012-05-02","PLAGE DU PONT D'YEU",31,1,173,NA,1,NA,"Précise","Delphinus delphis","1","2","NOTRE-DAME-DE-MONTS",46.83933,-2.14331,"46.8207","-2.1428","85","A",2012,"160-179","1-2",NA
"11301006",15307,19226,1,"30","M FR",2013-01-20,"2013-01-20","PLAGE CENTRALE",31,2,194.5,NA,9,NA,"Précise","Delphinus delphis","1","NULL","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2013,"180-199","9-10",NA
"11301007",15328,19258,2,"0","M FR",2013-01-24,"2013-01-23","PLAGE DU VEILLON",31,1,188,NA,5.6,NA,"Précise","Delphinus delphis","1","NULL","TALMONT-SAINT-HILAIRE",46.45276,-1.69392,"NULL","NULL","85","A",2013,"180-199","5-6",NA
"11302044",15540,19557,2,"30","M FR",2013-02-14,"2013-02-14","CASERNE",31,2,122.5,NA,0.1,NA,"Précise","Delphinus delphis","1","NULL","SEIGNOSSE",43.70916,-1.43629,"NULL","NULL","40","A",2013,"120-139","0-1",NA
"11309128",15501,19502,1,"0","M FR",2013-02-09,"2013-02-07","DIGUE",31,1,217,NA,6.9,NA,"Précise","Delphinus delphis","1","2","TARNOS",43.53542,-1.51892,"NULL","NULL","40","A",2013,"200-219","6-7",NA
"11312389",15767,19867,1,"0","M FR",2013-04-15,"2013-04-13","PLAGE DU MIDI",31,1,183,NA,4.7,NA,"Précise","Delphinus delphis","1","2","BARBATRE",46.93028,-2.17158,"NULL","NULL","85","A",2013,"180-199","4-5",NA
"11312390",15411,19368,1,"40","M PU",2013-02-03,"2013-02-02","PONT D'YEU",31,1,184,NA,2,NA,"Précise","Delphinus delphis","1","2","SAINT-JEAN-DE-MONTS",46.79268,-2.07962,"NULL","NULL","85","A",2013,"180-199","2-3",NA
"11312395",15422,19383,1,"0","M FR",2013-02-04,"2013-02-03","PLAGE",31,2,175,NA,2.5,NA,"Précise","Delphinus delphis","1","2","SOULAC-SUR-MER",45.49397,-1.1423,"NULL","NULL","33","A",2013,"160-179","2-3",NA
"11404034",16730,21392,2,"30","M FR",2014-03-07,"2014-03-07","EN MER ENTRE DUNE ET ARGUIN",31,1,170,NA,0.7,NA,"Précise","Delphinus delphis","1","2","LA TESTE",44.56442,-1.23492,"44.5761","-1.23139","33","A",2014,"160-179","0-1",NA
"11404035",16827,21502,2,"40","M FR",2014-04-21,"2014-04-21","RN BANC D'ARGUIN",31,1,149,NA,0.7,NA,"Précise","Delphinus delphis","1","2","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2014,"140-159","0-1",NA
"11412228",16917,21609,1,"40","M FR",2014-05-10,"2014-05-09","LA FOSSE",31,3,NA,NA,9.1,NA,"NULL","Delphinus delphis","1","2","BARBATRE",46.93028,-2.17158,"46.8946","-2.1505","85","A",2014,"inconnue","9-10",NA
"11412235",16928,21625,1,"30","M TP",2014-05-02,"2014-05-02","NULL",31,1,170,NA,4.4,NA,"Approximative","Delphinus delphis","1","1","LA BARRE-DE-MONTS",46.87364,-2.15097,"46.89","-2.15","85","A",2014,"160-179","4-5",NA
"11412238",16522,21140,1,"40","M PU",2014-02-24,"2014-02-22","PLAGE DU MURIER",31,1,204,NA,8.4,NA,"Précise","Delphinus delphis","1","2","NOTRE-DAME-DE-MONTS",46.83933,-2.14331,"48.8216","-2.14314","85","A",2014,"200-219","8-9",NA
"11412246",16594,21235,1,"0","M FR",2014-02-10,"2014-02-08","LA ROUSSETTERIE",31,2,131,NA,0.1,NA,"Précise","Delphinus delphis","1","2","SAINT-BREVIN-LES-PINS",47.2393,-2.16974,"NULL","NULL","44","A",2014,"120-139","0-1",NA
"11501001",17592,22345,1,"0","M PU",2015-01-16,"2015-01-15","PLAGE DES GRENETTES",31,3,200,NA,14,NA,"Précise","Delphinus delphis","1","2","LE BOIS-PLAGE-EN-RE",46.17317,-1.38178,"NULL","NULL","17","A",2015,"200-219","14-15",NA
"11502004",17612,22370,1,"30","M PU",2015-02-27,"2015-02-25","PAS DES ENSEMBERTS",31,1,185,NA,3.2,NA,"Précise","Delphinus delphis","1","2","SAINTE-MARIE-DE-RE",46.15065,-1.3218,"NULL","NULL","17","A",2015,"180-199","3-4",NA
"11504010",17748,22520,2,"0","M PU",2015-04-29,"2015-04-29","MONTAMER",31,2,204,NA,11,NA,"Précise","Delphinus delphis","1","2","SAINTE-MARIE-DE-RE",46.15065,-1.3218,"NULL","NULL","17","A",2015,"200-219","11-12",NA
"11506016",17824,22602,2,"0","M FR",2015-06-26,"2015-06-26","NULL",31,1,160,NA,1.1,NA,"Précise","Delphinus delphis","1","2","CHATEAU-D'OLONNE",46.4818,-1.75916,"NULL","NULL","85","A",2015,"160-179","1-2",NA
"11509021",17901,22679,2,"40","M FR",2015-09-24,"2015-09-22","NULL",31,1,195,NA,2.6,NA,"Précise","Delphinus delphis","1","2","PIRIAC-SUR-MER",47.38076,-2.54622,"NULL","NULL","44","A",2015,"180-199","2-3",NA
"11604027",20598,25896,1,"30","M FR",2016-04-27,"2016-04-26","DODDEES",31,2,176,NA,2.4,NA,"Précise","Delphinus delphis","1","2","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2016,"160-179","2-3",NA
"11607031",22484,27881,1,"30","M FR",2016-07-01,"2016-06-30","A LA DERIVE",31,1,209,NA,7.4,NA,"Précise","Delphinus delphis","1","2","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2016,"200-219","7-8",NA
"11607034",22346,27740,1,"0","M FR",2016-07-13,"2016-07-13","PLAGE DE VERT BOIS",31,1,202,NA,3,NA,"Précise","Delphinus delphis","1","2","LE GRAND-VILLAGE-PLAGE",45.86243,-1.25806,"NULL","NULL","17","A",2016,"200-219","3-4",NA
"11608035",22203,27582,1,"0","M FR",2016-08-01,"2016-07-31","POINTE DE CHAUCRE",31,1,156,NA,0.4,NA,"Précise","Delphinus delphis","1","2","SAINT-GEORGES-D'OLERON",45.97554,-1.39298,"NULL","NULL","17","A",2016,"140-159","0-1",NA
"11610038",19468,24475,1,"30","M FR",2016-02-10,"2016-02-10","ERMITAGE",31,1,166,NA,0.5,NA,"Précise","Delphinus delphis","1","2","SAINT-BREVIN-LES-PINS",47.2393,-2.16974,"NULL","NULL","44","A",2016,"160-179","0-1",NA
"11702038",19822,25000,1,"30","M FR",2017-02-07,"NULL","NULL",31,2,165,NA,6,NA,"Précise","Delphinus delphis","1","2","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2017,"160-179","6-7",NA
"11702041",19816,24964,1,"30","M FR",2017-02-07,"NULL","NULL",31,2,146,NA,0.5,NA,"Précise","Delphinus delphis","1","2","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2017,"140-159","0-1",NA
"11702066",19740,24834,1,"30","M FR",2017-02-07,"NULL","NULL",31,3,195,NA,10.1,NA,"Précise","Delphinus delphis","1","2","TALMONT-SAINT-HILAIRE",46.45276,-1.69392,"NULL","NULL","85","A",2017,"180-199","10-11",NA
"11703090",23453,29120,2,"30","M FR",2017-03-02,"2017-03-01","PORT DE PECHE",31,1,173,NA,2.1,NA,"Précise","Delphinus delphis","1","2","LA ROCHELLE",46.15659,-1.17429,"NULL","NULL","17","A",2017,"160-179","2-3",NA
"11703093",23399,29048,1,"30","M FR",2017-03-03,"2017-03-02","LA COUBRE",31,2,174,NA,1.2,NA,"Précise","Delphinus delphis","1","2","LA TREMBLADE",45.79167,-1.23428,"NULL","NULL","17","A",2017,"160-179","1-2",NA
"11703107",23350,28990,1,"30","M PU",2017-03-06,"2017-03-05","MONTAMER",31,1,195,NA,2.1,NA,"Précise","Delphinus delphis","1","2","SAINTE-MARIE-DE-RE",46.15065,-1.3218,"NULL","NULL","17","A",2017,"180-199","2-3",NA
"11703114",23307,28920,1,"30","M FR",2017-03-07,"2017-03-07","REPUBLIQUE",31,2,162,NA,0.2,NA,"Précise","Delphinus delphis","1","2","TALMONT-SAINT-HILAIRE",46.45276,-1.69392,"NULL","NULL","85","A",2017,"160-179","0-1",NA
"11703119",23299,28905,1,"30","M FR",2017-03-07,"2017-03-07","NULL",31,1,204,NA,5.3,NA,"Précise","Delphinus delphis","1","2","LA TRANCHE-SUR-MER",46.34606,-1.46728,"NULL","NULL","85","A",2017,"200-219","5-6",NA
"11703120",23299,28902,1,"30","M FR",2017-03-07,"NULL","NULL",31,1,216,NA,9.5,NA,"Précise","Delphinus delphis","1","2","LA TRANCHE-SUR-MER",46.34606,-1.46728,"NULL","NULL","85","A",2017,"200-219","9-10",NA
"11703125",23285,28850,2,"30","M FR",2017-03-08,"2017-03-07","COTE SAUVAGE",31,1,186,NA,2.2,NA,"Précise","Delphinus delphis","1","2","LA TREMBLADE",45.79167,-1.23428,"NULL","NULL","17","A",2017,"180-199","2-3",NA
"08-02-2019",34674,43472,1,"0","M PU",2019-02-08,"2019-02-02","NULL",31,1,188,NA,NA,NA,"Précise","Delphinus delphis","1","1","LES SABLES-D'OLONNE",46.50171,-1.81587,"46.5659","-1.8396","85","A",2019,"180-199",NA,NA
"10012141",6200,8789,1,"30","M PU PM",2000-02-19,"NULL","PORTBAIL",31,1,NA,NA,NA,NA,"NULL","Delphinus delphis","1","2","PORTBAIL",49.3272,-1.7237,"NULL","NULL","50","N",2000,"inconnue",NA,NA
"10012142",6199,8788,1,"0","M PU",2000-02-19,"2000-02-18","PIROU ARMANVILLE",31,2,208,NA,NA,NA,"Précise","Delphinus delphis","1","2","PIROU",49.18,-1.601,"NULL","NULL","50","N",2000,"200-219",NA,NA
"10112147",6760,9461,1,"0","M TP",2001-02-25,"2001-02-25","FERMANVILLE LA MONDREE",31,1,220,NA,NA,NA,"Précise","Delphinus delphis","1","1","FERMANVILLE",49.68165,-1.4512,"NULL","NULL","50","N",2001,"220-239",NA,NA
"10112148",6738,9438,1,"0","M TP",2001-02-13,"NULL","FLAMANVILLE LES TROIS MANCHES",31,2,200,NA,NA,NA,"Précise","Delphinus delphis","1","1","FLAMANVILLE50",49.5464,-1.8711,"NULL","NULL","50","N",2001,"200-219",NA,NA
"10203045",14610,18453,1,"40","M TP",2012-03-20,"2012-03-20","PINSOLLES",31,1,166,NA,NA,NA,"Approximative","Delphinus delphis","1","NULL","SOUSTONS",43.75495,-1.42548,"NULL","NULL","40","A",2012,"160-179",NA,NA
"10212334",7639,10643,1,"0","M FR",2002-03-13,"NULL","NULL",31,1,NA,NA,NA,NA,"NULL","Delphinus delphis","1","NULL","ONDRES",43.56603,-1.49677,"NULL","NULL","40","A",2002,"inconnue",NA,NA
"10502008",9214,12324,2,"30","M FR",2005-02-15,"2005-02-14","PLAGE NORD",31,1,177,NA,NA,NA,"Précise","Delphinus delphis","1","2","LACANAU",44.98592,-1.19751,"NULL","NULL","33","A",2005,"160-179",NA,NA
"10708037",11074,14442,2,"0","M FR",2007-08-29,"2007-08-28","LA CITADELLE",31,2,NA,NA,0.8,NA,"NULL","Delphinus delphis","1","2","LE CHATEAU-D'OLERON",45.88347,-1.19562,"NULL","NULL","17","A",2007,"inconnue","0-1",NA
"10712200",10785,14146,1,"0","M PU",2007-03-05,"NULL","NULL",31,1,184,NA,NA,NA,"Précise","Delphinus delphis","1","1","NOTRE-DAME-DE-MONTS",46.83933,-2.14331,"NULL","NULL","85","A",2007,"180-199",NA,NA
"10803012",11483,14867,1,"0","M FR",2008-03-04,"2008-03-04","LES DORAUX",31,2,173,NA,2.5,NA,"Précise","Delphinus delphis","1","NULL","SAINT-CLEMENT-DES-BALEINES",46.23631,-1.5577,"NULL","NULL","17","A",2008,"160-179","2-3",NA
"10803013",11480,14864,2,"0","M FR",2008-03-03,"2008-03-02","LA GRIERE PLAGE CLEMENCEAU",31,3,205,NA,9.33333333333333,NA,"Précise","Delphinus delphis","1","NULL","LA TRANCHE-SUR-MER",46.34606,-1.46728,"NULL","NULL","85","A",2008,"200-219","9-10",NA
"10803017",11516,14906,1,"30","M PU",2008-03-10,"NULL","NULL",31,2,193,NA,4.35,NA,"Précise","Delphinus delphis","1","NULL","LA TREMBLADE",45.79167,-1.23428,"NULL","NULL","17","A",2008,"180-199","4-5",NA
"10803026",11547,14973,1,"0","M PU",2008-03-13,"NULL","NULL",31,1,187,NA,5,NA,"Précise","Delphinus delphis","1","NULL","LACANAU",44.98592,-1.19751,"NULL","NULL","33","A",2008,"180-199","5-6",NA
"10803027",11547,14972,1,"0","M PU",2008-03-13,"NULL","NULL",31,1,174,NA,4.6,NA,"Précise","Delphinus delphis","1","NULL","LACANAU",44.98592,-1.19751,"NULL","NULL","33","A",2008,"160-179","4-5",NA
"10803028",11547,14971,1,"0","M PU",2008-03-13,"NULL","NULL",31,2,186,NA,9,NA,"Précise","Delphinus delphis","1","NULL","LACANAU",44.98592,-1.19751,"NULL","NULL","33","A",2008,"180-199","9-10",NA
"10803030",11543,14954,1,"0","M PU",2008-03-13,"NULL","NULL",31,2,178,NA,3.625,NA,"Précise","Delphinus delphis","1","NULL","CARCANS",45.0802,-1.19073,"NULL","NULL","33","A",2008,"160-179","3-4",NA
"10803036",11544,14965,1,"0","M PU",2008-03-13,"NULL","NULL",31,2,171,NA,4.16666666666667,NA,"Précise","Delphinus delphis","1","NULL","HOURTIN",45.18286,-1.17922,"NULL","NULL","33","A",2008,"160-179","4-5",NA
"10803043",11551,14985,1,"0","M PU",2008-03-13,"NULL","MONTALIVET",31,1,182,NA,2.8,NA,"Précise","Delphinus delphis","1","NULL","VENDAYS-MONTALIVET",45.33534,-1.1552,"NULL","NULL","33","A",2008,"180-199","2-3",NA
"10803044",11551,14984,1,"0","M PU",2008-03-13,"NULL","MONTALIVET",31,3,194,NA,6.47619047619048,NA,"Précise","Delphinus delphis","1","NULL","VENDAYS-MONTALIVET",45.33534,-1.1552,"NULL","NULL","33","A",2008,"180-199","6-7",NA
"10803045",11561,15002,1,"40","M TP",2008-03-14,"2008-03-13","PHARE DE LA COUBRE",31,1,175,NA,NA,NA,"Approximative","Delphinus delphis","1","NULL","LES MATHES",45.70384,-1.23705,"NULL","NULL","17","A",2008,"160-179",NA,NA
"10803053",11595,15043,1,"0","M PU",2008-03-18,"NULL","NULL",31,1,200,NA,4.46666666666667,NA,"Précise","Delphinus delphis","1","NULL","SOULAC-SUR-MER",45.49397,-1.1423,"NULL","NULL","33","A",2008,"200-219","4-5",NA
"10803055",11590,15038,1,"0","M PU",2008-03-18,"NULL","NULL",31,1,187,NA,4.46666666666667,NA,"Précise","Delphinus delphis","1","NULL","LES MATHES",45.70384,-1.23705,"NULL","NULL","17","A",2008,"180-199","4-5",NA
"10803056",11596,15048,1,"0","M PU",2008-03-18,"NULL","NULL",31,1,220,NA,9.5,NA,"Précise","Delphinus delphis","1","NULL","SOULAC-SUR-MER",45.49397,-1.1423,"NULL","NULL","33","A",2008,"220-239","9-10",NA
"10803061",11523,14915,1,"40","M PU",2008-03-12,"2008-03-12","LE PAS DES BŒUFS",31,1,200,NA,3.825,NA,"Approximative","Delphinus delphis","1","NULL","LE BOIS-PLAGE-EN-RE",46.17317,-1.38178,"NULL","NULL","17","A",2008,"200-219","3-4",NA
"10804068",11491,14878,1,"0","M PU",2008-03-04,"NULL","LE PETIT PONT",31,2,150,NA,0.7,NA,"Précise","Delphinus delphis","1","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2008,"140-159","0-1",NA
"10807092",11844,15306,2,"0","M FR",2008-07-19,"NULL","LES CONCHES",31,1,100,NA,NA,NA,"Approximative","Delphinus delphis","1","2","LONGEVILLE-SUR-MER",46.39941,-1.50252,"NULL","NULL","85","A",2008,"100-119",NA,NA
"10807115",11824,15286,1,"0","M FR",2008-07-12,"NULL","NULL",31,2,205,NA,8.75,NA,"Précise","Delphinus delphis","1","NULL","LA TREMBLADE",45.79167,-1.23428,"NULL","NULL","17","A",2008,"200-219","8-9",NA
